tweet,label,type
"#IndianRailways giving new dimensions to the pace of development. The total revenue of Railways from passenger traffic at the end of August 2022 stood at Rs 95,486.58 crore, a growth of 116% over the previous year.
Kudos Team @narendramodi for #TransformingIndia 
Ã°Å¸â€˜Ã°Å¸â€˜ https://t.co/kSTpk4wZ8N",non_complaint,miscellaneous
"Was on the new Vande Bharat Express from Gandhinagar to Mumbai Central. Due to some issues on Dhanu Road Station, the train got late for an hour and is shockingly stopping at Andheri Station. #VandeBharatexpress
#Mumbai #IndianRailways #VandeBharat @TheMetroRailGuy
@RoadsOfMumbai",non_complaint,Train delay
"This is a construction 20 ft from the MAIN entrance &amp; ticket counter of Pune railway station.Probably @RailMinIndia &amp; @AshwiniVaishnaw sir approved the construction recently.Have never seen a dargah so close to the main entrance.
#GyanvapiCase #HindusUnderAttack #IndianRailways https://t.co/lkPGHYH0d2",non_complaint,miscellaneous
"Come to discover the world's booming tourism industry! Adotrip brings you government-sourced emerging highlights from the travel and tourism industry.ðŸ“ Share ðŸŒŽ Travel
.
.
.
#travelnews #travelUpdates #worldnews #WorldNews #travel #kolkatadiaries #jaipurdiaries #indianrailways https://t.co/Z1yVT6sY1x",non_complaint,Service
"Over Rs 118 crore diesel cost saved from April-November by using environment-friendly tech

https://t.co/kq8BAU21nV

#IndianRailways https://t.co/epDhOztHfk",non_complaint,Environmental/Sustainability
"#IndianRailways to introduce AC locals on Mumbai's Harbour line from this date; Check revised timetable here
https://t.co/4Fpk5TQtIH",non_complaint,facility
"Come on, Sanjay, that was a dead giveaway. Now tell which station is also named after #Netaji as he boarded this very train from that station? Ã°Å¸â„¢â€š #NetajiJayanti #IndianRailways",non_complaint,miscellaneous
#IndianRailways will run two #HockeySpecialTrains from Saturday in view of the #HockeyWorldCup in #Odisha. One train will run between #Bhubaneswar to #Rourkela and another will run between #Puri to  Rourkela. The two trains will operate till 31st of January. https://t.co/mZr0ZMeS58,non_complaint,
"This is the brave lady, Alice Tredwell, who took over the Bhor Ghat railway contract from her late husband. Using the services of her managers, Swainston Adamson and George Louis Clowser to manage the construction, she successfully completed the project in 1863. #IndianRailways https://t.co/vFdK5j2AIb",non_complaint,Historical information
"Beautiful view of rainbow from train! Ã°Å¸Å’Ë†Ã°Å¸Å’Â¦Ã¯Â¸Ã°Å¸Å¡â€š

#rainbow #train #IndianRailways #railroad #railway #nature #RailwayStation #irctc #trains #southernrailway #chennai #incredibleindia 

@RailMinIndia @DrmChennai @GMSRailway @incredibleindia https://t.co/9Z4d9kiHiI",non_complaint,others
"It is not possible to attend examination as we are unemployed and being from lower middle class family to expense ticket fees and hotel fees or doing arrangements for flights...
Please rearrange the exam centre.. #RRBNTPC #IndianRailways @AshwiniVaishnaw",non_complaint,others
"#IRCTC: Most of the trains will start services from August 21 for the upcoming Ganesh Chaturthi.
#IndianRailways #GaneshChaturthi 
https://t.co/uaB2w93ek7",non_complaint,Information
"@IRCTCofficial loved the journey on tejas express from Mumbai to Baroda.. the food, the cleanliness and the serviceâ€¦ everything is super awesome! 
#meradeshbadalrahahai #proudindian #IndianRailways",non_complaint,Appreciation
"Grateful to Indian Railways for a perfect travel experience for my parents from Tirupati to Howrah on 12246 Duranto - great food, hospitality, and cleanliness. Thank you @RailMinIndia and @AshwiniVaishnaw sir for restoring the golden era of our railways! #IndianRailways #Grateful",non_complaint,
"Indian rail freight peak-season levy set to come back from next month

Read the full article: https://t.co/z5PWnUmAWi

#ContainerShippingLinesAssociation #CSLA #INDIANRAILWAYS",non_complaint,electrical equioment
"A good e-Catering option at Gudur! 

Typical Andhra Meals! Good one! 

Restaurant Name is Kirtunga Restaurant. (If you travel in this route, order from this) 

#IndianRailways #BZA2023 https://t.co/Kkxa6C4oIb",non_complaint,Positive feedback
keep your masks on to stay protected from Covid. #IndianRailways  @RailMinIndia @gmwcrailway @wc_railway @drmkota @drmjabalpur @AshwiniVaishnaw @DarshanaJardosh @raosahebdanve https://t.co/ZlTtEv1l8j,non_complaint,safety
"@ValmikiNaik https://t.co/vwUlTNRXHa

Mumbai bound Vande Bharat Express from Gandhinagar station has maximum occupancy rate with 127.67 per cent
#VandeBharatExpress #IndianRailways",non_complaint,Occupancy rate
"Indian Railways Minister Ashwini Vaishnaw thanked Prime Minister Modi for two Vande Bharat Trains that are starting today from Mumbai's Chhatrapati Shivaji Maharaj Terminus today. 
#VandeBharat #Mumbai #NarendraModi #CSTTerminus #IndianRailways https://t.co/H7rGZpN80N",non_complaint,Appreciation
What a nice facility by #IndianRailways . I will travel asansol to bilaspur today...my train is in 06:05 am... I came earlier from my train time &amp; right now staying at premium lounge at asansol station. Now feeling very comfortable at station. Thanks #AshwaniVaishnav sir.,non_complaint,
"#IndianRailways launched a month long Intensive #SafetyDrive from today to prevent derailments, Signal Passing at Danger &amp; other types of accidents.

During the drive, emphasis has been given on observance of signaling aspects and braking practices by Loco Pilots. 

@RailMinIndia https://t.co/8wOKJ6P11I",non_complaint,
"Respected sir,
                          Please increase age relaxation for RPF notification for 5 years last notification is 2018..it's a reasonable request from all asparents kindly consider our request
@PMOIndia @narendramodi @AshwiniVaishnaw @RPF_INDIA #IndianRailways 
Tq sir",non_complaint,Age relaxation
"Some views from the Inspection Car on Saturday, along the way from Chennai to Jolarpet! It's only during such journeys do we come to know about the huge number of lakes, coconut plantations and the beautiful agricultural landscape along the route! #IndianRailways #inspection https://t.co/PegGYsk2fz",non_complaint,others
"Past 24 hours went like a flash: 3 more hours to go, no burnout, hope to travel my once longest 64 hours in my next vacation. 

#IndianRailways brings back all the memories from the 30 years traveling with you ðŸ‘ðŸ‘ https://t.co/Od2zxnkylg",non_complaint,Travel experience
"#IndianRailways à¤•à¥‹ à¤¹à¤® à¤…à¤ªà¤°à¤¾à¤§ à¤®à¥à¤•à¥à¤¤ à¤•à¤°à¤¨à¥‡ à¤•à¥‡ à¤²à¤¿à¤  à¤¸à¤‚à¤•à¤²à¥à¤ªà¤¿à¤¤ à¤¹à¥ˆà¤‚ I 
Buying tickets from the touts can Put you in trouble.   
Crime Inteligence branch of #RPF Jabalpur arrested  the tout with thier accesaries ,FIR Launched #OperationUplabdh
@RPF_INDIA @rpfwcr @drmjabalpur @gmwcrailway https://t.co/3BUvAAGhsV",non_complaint,Crime prevention
"Traveling from Pune to Secunderabad in Shatabdi train. Had a wonderful meal with yougart  ðŸ˜‹
Nice to see Indian Railways changing.
#PMOIndia #IndianRailways #IRCTC #AshwiniVaishnaw https://t.co/uADQrI7biu",non_complaint,
"#IndianRailways earns over Ã¢â€šÂ¹2,500 crores from the sale of scrap. Railways are making all-out efforts to optimally utilize resources by mobilizing scrap materials and selling through e-auction.
Kudos Team @narendramodi
Ã°Å¸â€˜Ã°Å¸â€˜

https://t.co/b0AxYHV56B https://t.co/MObhl7Av5U",non_complaint,others
"#BUZZ | Hydrogen powered train to run in India from next Independence day.

#VandeBharat #IndianRailways #Bongaigaon #ilovebongaigaon #assam #Guwahati https://t.co/KQIwaQGZ7l",non_complaint,staff behaviour
"Located at the height of 7400 feet, #Ghoom is highest railway station in India.

It spans over 80 kilometers from New Jalpaiguri to Darjeeling.

The railway was recognized as a World Heritage Site by #UNESCO in 1999. 

#IncredibleIndia #IndianRailways #DekhoApnaDesh @tourismgoi https://t.co/43uGIcn8kx",non_complaint,cleanliness
"The Multi-Functional Complex on PF1 at Raipur Jn houses a Domino's, a CCD, a Rajasthani restaurant, a Punjabi restaurant, a Fast Food takeaway, an All-Cuisine restaurant, a Bar, a Business Hotel apart from 2 IRCTC Food Plazas. Convenience at Major Stations under #IndianRailways",non_complaint,
"Wabtec Wins Predictive Maintenance Contract from Indian Railways

Read more...https://t.co/rX6XsqAlSC

#wabtec #indianrailways #railway #maintenance https://t.co/KJDLps30kO",non_complaint,staff behaviour
"Clean India Journal in association with Indian Railways is organizing a one-day conference where 150 Indian Railway officials from across 19 zones and the Railway Board will gather to understand the new solutions, i
https://t.co/x2B4hfHGLz

#CleanIndiaJournal #indianrailways https://t.co/dPUzPU1Dtw",non_complaint,others
"#UPSC to hold separate exam for #IndianRailways  from 2023
https://t.co/iJ0dg3rCTe",non_complaint,others
"Honâ€™ble Minister Shri Suvendu Adhikari and Shri Jagannath Sarkar flag off Ranaghat-Bangaon new EMU train from Ranaghat Station

Read more...https://t.co/Yeq8NA2lWr
 
#easternrailway #indianrailways #railway #stations #infrastructure #safety #security #EMUtrain #flagoff https://t.co/Qam2LxaZD9",non_complaint,Event coverage
"Order #food via #WhatsApp while travelling from train now!

KNOW HOW: https://t.co/aq0gxrrxmE

#indianrailways @IRCTCofficial",non_complaint,Informational
"Activists from the Vishwa Hindu Parishad and the Bajrang Dal on Friday held a dharna on the porch of the divisional railway managerÃ¢â‚¬â„¢s office in Agra
#IndianRailways #BajrangDal #Hindutva 
https://t.co/w1Hn7dHTfS",non_complaint,corruption / bribery
".@Sukhendusekharâ€™s #SupplementaryQuestion, asking for the number of the permanent posts that have been abolished in the #IndianRailways from 2014 till today

#employment #RajyaSabha #ParliamentOfIndia https://t.co/yJ4QFMh3LZ",non_complaint,Information request
"Link- https://t.co/tBQDYclTmS
Compilation of onboard capture from Shridham Express, of complete journey highlights from Gwalior Junction to Hazrat Nizamuddin, Delhi.
#IndianRailways #fulljourneycompilation #gwaliorjunction  #railway #railfanning #assortedrailfanning  #AgraCantt https://t.co/4gTOfu9XN4",non_complaint,Informational
"#IndianRailways is all set to start the new bridge, expecting operational from March 2023.",non_complaint,General Info
"Travelled in rajdhani nearly after 5 years. In these 5 years heard a lot about about transformation of #IndianRailways with aspect to coaches, seat quality, fooding experience, etc but to be very honest. I think it's just a simple transformation from Hindi to English version. The",non_complaint,security
"Corona is still alive!

Even after getting vaccinated, you still need to take precautions to protect yourself, family, and friends from coronavirus.
#Unite2FiightCorona #awareness #SafetyFirst  #IndianRailways https://t.co/qrrGoNAwAd",non_complaint,COVID-19 awareness message
"Honâ€™bl @AshwiniVaishnaw being the Railway minister please do look into this issue as soon as possible cause its not just me who is facing such problems, you might have encounter another tweet like this from another student soon. @IndiaToday #railway #news #IndianRailways",non_complaint,Information
Assam is devastated by flood again . Scenes from Haflong Railway station. #AssamFloods #Assam #IndianRailways https://t.co/Ydlhkfifi7,non_complaint,News article link about floods in Assam
"The Indian Railways has decided to enhance the max permissible speed of trains to 75 km per hour from the present 60 km per hour to combat delays during the foggy winter months, the national transporter said. @RailMinIndia #Winters #Fogg #IndianRailways 
https://t.co/ipEUSQnCo4",non_complaint,News/Announcement
"#IndianRailways had delivered its first shipment of commodities to Bhutan via a multi-modal route. A freight train brought 75 utility vehicles that Bhutan had purchased from Chennai to Hasimara Railway Station in West Bengal.Ã‚Â 
https://t.co/5OrkSiIer9

via NaMo App https://t.co/hJ9dX6jrEe",non_complaint,others
"Excerpt from Tube Investments con call today this @PMOIndia is firing on all cylinders : not a stock recommendation, but coming from one of the most respected business house means a lot #investing #makeinindia #IndianRailways @RailMinIndia https://t.co/wLFxcCpgM1",non_complaint,-
"Good News

For Better safety &amp; comfort! #IndianRailways to run #Mumbai-#DelhiNCR August Kranti #Rajdhani with Tejas SMART coaches from
12 December 2021Ã‚Â 
https://t.co/aIRCsBzHnH",non_complaint,cleanliness
"Watch Union Budget 2022 | Live Updates

Budget 2022: What's in store for Railway &amp; Metro sector this time?

Watch FM's Budget speech, LIVE from 11 AM: https://t.co/4TF9lVSHOH

#RailBudget2022 #AatmanirbharBharatKaBudget #UnionBudget #Budget #IndianRailways #UnionBudget2022 #Metro https://t.co/ez7MhFcnan",non_complaint,miscellaneous
"Day 1 - the nice lecture hall at IIM, Kozhikode but the only thing is that the revolving chairs are fixed to the floor! The nice spartan accommodation and the view from my room balcony! The location of the campus is lovely, perched on the top of a hill. #IndianRailways #Training https://t.co/rdSvDSLAkH",non_complaint,miscellaneous
"Last year, the Railway Ministry said connectivity of Kedarnath and Badrinath will take off from Karnaprayag station which is part of 125 km long Rishikesh Ã¢â‚¬â€œ Karnaprayag new Broad Gauge Railway Line project. 

#IndianRailways #CharDham

https://t.co/OIwfOlTUPX",non_complaint,facility
